Clock Rate is 3
1,1678251247.4970539,0
2,1678251247.4971368,0
3,1678251247.497202,0
4,1678251248.500942,2
6,1678251248.5009532,1
7,1678251248.5009558,0
8,1678251249.5010948,0
9,1678251249.5012329,0
10,1678251249.501248,0
15,1678251250.505593,3
17,1678251250.505615,2
18,1678251250.505623,1
19,1678251251.506968,2
23,1678251251.506979,1
24,1678251251.5069818,0
25,1678251252.507349,0
26,1678251252.5073678,0
27,1678251252.507377,0
31,1678251253.508207,1
33,1678251253.508231,0
34,1678251253.508257,0
39,1678251254.5098581,2
40,1678251254.509891,1
42,1678251254.509896,0
43,1678251255.512326,2
44,1678251255.512343,1
45,1678251255.512349,0
47,1678251256.5171158,0
48,1678251256.517131,0
49,1678251256.51721,0
53,1678251257.522455,1
56,1678251257.522468,0
57,1678251257.52255,0
70,1678251258.526248,0
71,1678251258.526401,0
72,1678251258.526421,0
73,1678251259.530038,0
74,1678251259.530095,0
75,1678251259.530111,0
77,1678251260.5352151,3
78,1678251260.535239,2
79,1678251260.535247,1
81,1678251261.540402,0
82,1678251261.540446,0
83,1678251261.540459,0
89,1678251262.545591,0
90,1678251262.545633,0
91,1678251262.5456462,0
92,1678251263.550776,2
95,1678251263.5507998,1
97,1678251263.550808,0
98,1678251264.555965,2
103,1678251264.55599,1
104,1678251264.5559978,0
106,1678251265.5611498,2
107,1678251265.561175,1
108,1678251265.561183,0
109,1678251266.566384,0
110,1678251266.566412,0
111,1678251266.566454,0
116,1678251267.571509,1
117,1678251267.5715358,0
118,1678251267.571566,0
125,1678251268.573875,2
126,1678251268.5739,1
127,1678251268.5739079,0
131,1678251269.577609,0
132,1678251269.5776541,0
133,1678251269.577667,0
137,1678251270.581236,0
138,1678251270.581281,0
139,1678251270.581376,0
140,1678251271.586441,0
141,1678251271.586577,0
142,1678251271.586611,0
143,1678251272.5903628,0
144,1678251272.590395,0
145,1678251272.590406,0
154,1678251273.593724,2
155,1678251273.593746,1
156,1678251273.593754,0
157,1678251274.5975091,0
158,1678251274.597536,0
159,1678251274.597547,0
168,1678251275.601973,2
169,1678251275.601996,1
171,1678251275.602004,0
175,1678251276.604276,2
176,1678251276.6043022,1
178,1678251276.60431,0
179,1678251277.6076422,2
181,1678251277.607667,1
182,1678251277.607677,0
186,1678251278.612845,2
188,1678251278.612869,1
189,1678251278.612878,0
192,1678251279.618025,2
194,1678251279.61805,1
195,1678251279.618058,0
199,1678251280.621164,0
200,1678251280.6212008,0
201,1678251280.621216,0
209,1678251281.622637,1
210,1678251281.622656,0
211,1678251281.6226969,0
215,1678251282.6272378,1
220,1678251282.6272671,0
221,1678251282.627299,0
222,1678251283.630707,0
223,1678251283.630749,0
224,1678251283.630764,0
226,1678251284.633845,1
229,1678251284.633858,0
230,1678251284.6338701,0
231,1678251285.6349728,0
232,1678251285.6350021,0
233,1678251285.635013,0
241,1678251286.637994,2
242,1678251286.638019,1
247,1678251286.638027,0
249,1678251287.640752,3
250,1678251287.6407628,2
251,1678251287.640766,1
252,1678251288.6431239,1
262,1678251288.643135,0
263,1678251288.6431491,0
264,1678251289.6473339,0
265,1678251289.647358,0
266,1678251289.647416,0
267,1678251290.6515992,0
268,1678251290.651635,0
269,1678251290.651644,0
278,1678251291.652676,1
279,1678251291.65269,0
280,1678251291.652705,0
282,1678251292.6560152,2
283,1678251292.656034,1
284,1678251292.65604,0
287,1678251293.6585999,1
292,1678251293.6586182,0
293,1678251293.6586392,0
294,1678251294.6619241,1
298,1678251294.661936,0
299,1678251294.6620018,0
300,1678251295.662781,0
301,1678251295.662855,0
302,1678251295.662888,0
304,1678251296.667213,0
305,1678251296.667257,0
306,1678251296.667264,0
307,1678251297.668184,1
311,1678251297.668204,0
312,1678251297.668409,0
313,1678251298.674197,1
316,1678251298.674231,0
317,1678251298.674348,0
324,1678251299.674325,0
325,1678251299.674366,0
326,1678251299.674379,0
327,1678251300.678263,3
330,1678251300.678365,2
331,1678251300.678379,1
332,1678251301.680334,1
333,1678251301.680358,0
334,1678251301.6803908,0
345,1678251302.684469,0
346,1678251302.6845949,0
347,1678251302.6846159,0
348,1678251303.6897228,0
349,1678251303.689774,0
350,1678251303.6897888,0
352,1678251304.692786,2
354,1678251304.69281,1
355,1678251304.692818,0
357,1678251305.694263,1
359,1678251305.6942852,0
360,1678251305.6943061,0
366,1678251306.69899,1
368,1678251306.699014,0
369,1678251306.699043,0
374,1678251307.7021272,2
375,1678251307.702143,1
376,1678251307.702146,0
378,1678251308.7062259,3
380,1678251308.70625,2
381,1678251308.7062578,1
382,1678251309.707906,1
384,1678251309.7079182,0
385,1678251309.7079942,0
393,1678251310.711267,0
394,1678251310.711313,0
395,1678251310.711327,0
396,1678251311.7152839,0
397,1678251311.715313,0
398,1678251311.715358,0
403,1678251312.7173178,0
404,1678251312.717367,0
405,1678251312.7174652,0
406,1678251313.7174988,0
407,1678251313.7175949,0
408,1678251313.7176461,0
411,1678251314.721398,0
412,1678251314.721442,0
413,1678251314.7214541,0
414,1678251315.725613,0
415,1678251315.725631,0
416,1678251315.7256372,0
427,1678251316.726215,0
428,1678251316.726371,0
429,1678251316.726391,0
430,1678251317.7313159,0
431,1678251317.73137,0
432,1678251317.7313972,0
440,1678251318.733852,1
441,1678251318.7338638,0
442,1678251318.733899,0
446,1678251319.736465,1
447,1678251319.736491,0
448,1678251319.73652,0
449,1678251320.738179,2
451,1678251320.7381902,1
452,1678251320.7381928,0
456,1678251321.740881,3
458,1678251321.7409039,2
459,1678251321.7409122,1
460,1678251322.742688,3
462,1678251322.7427058,2
463,1678251322.74271,1
464,1678251323.747808,1
467,1678251323.747833,0
468,1678251323.747859,0
469,1678251324.750528,0
470,1678251324.7505732,0
471,1678251324.750589,0
480,1678251325.754263,1
482,1678251325.754278,0
483,1678251325.754292,0
484,1678251326.755994,0
485,1678251326.756018,0
486,1678251326.756028,0
492,1678251327.7574852,0
493,1678251327.757613,0
494,1678251327.7576451,0
