Clock Rate is 1
1,1678223684.357713,0
2,1678223685.3689458,0
4,1678223686.372885,1
6,1678223687.374489,1
7,1678223688.376876,0
8,1678223689.380223,0
9,1678223690.3829172,0
10,1678223691.387531,0
15,1678223692.388033,0
19,1678223693.3891442,0
20,1678223694.391988,0
23,1678223695.393934,1
24,1678223696.3967612,1
25,1678223697.400893,0
28,1678223698.4057379,1
30,1678223699.408938,1
31,1678223700.4098299,1
33,1678223701.412197,1
36,1678223702.416367,0
40,1678223703.420514,0
41,1678223704.424673,1
42,1678223705.428391,3
43,1678223706.431041,2
44,1678223707.433179,3
45,1678223708.4377458,3
46,1678223709.438835,3
47,1678223710.441675,2
49,1678223711.44384,1
51,1678223712.448981,2
56,1678223713.454062,1
57,1678223714.454329,0
62,1678223715.454932,0
65,1678223716.4576871,0
66,1678223717.459389,0
67,1678223718.4597561,0
70,1678223719.4600708,0
71,1678223720.463439,0
75,1678223721.465755,0
76,1678223722.4697301,0
77,1678223723.470431,0
81,1678223724.474294,0
82,1678223725.4765031,0
85,1678223726.4793448,0
86,1678223727.4817438,0
87,1678223728.485843,0
91,1678223729.488848,0
92,1678223730.4911091,0
93,1678223731.49166,1
94,1678223732.495316,1
97,1678223733.4979079,2
98,1678223734.50094,1
99,1678223735.503115,0
105,1678223736.5058408,0
106,1678223737.5091882,0
108,1678223738.511265,0
109,1678223739.515083,0
112,1678223740.517707,0
114,1678223741.5192928,1
115,1678223742.521873,0
118,1678223743.524471,0
119,1678223744.527524,0
123,1678223745.529731,0
124,1678223746.533918,0
125,1678223747.536871,0
126,1678223748.540363,0
127,1678223749.545092,0
128,1678223750.549761,0
