Clock Rate is 4
1,1678222014.7055092,0
2,1678222014.7055402,0
3,1678222014.7055612,0
4,1678222014.705579,0
5,1678222015.7087302,1
6,1678222015.708739,0
7,1678222015.7087831,0
8,1678222015.708817,0
14,1678222016.708881,0
15,1678222016.70892,0
16,1678222016.709012,0
17,1678222016.709047,0
18,1678222017.711319,2
19,1678222017.711342,1
20,1678222017.7113512,0
21,1678222017.7114692,0
26,1678222018.713994,0
27,1678222018.714111,0
28,1678222018.714148,0
29,1678222018.714175,0
30,1678222019.7166772,2
31,1678222019.716699,1
32,1678222019.7167082,0
33,1678222019.716832,0
36,1678222020.719331,1
38,1678222020.7193542,0
39,1678222020.71938,0
40,1678222020.7194712,0
41,1678222021.721927,1
45,1678222021.7219489,0
46,1678222021.7220778,0
47,1678222021.7220962,0
49,1678222022.7248352,1
51,1678222022.7248561,0
52,1678222022.724957,0
53,1678222022.7249742,0
54,1678222023.7260008,0
55,1678222023.726115,0
56,1678222023.726152,0
57,1678222023.726166,0
58,1678222024.729952,3
59,1678222024.729975,2
61,1678222024.729984,1
63,1678222024.729991,0
64,1678222025.733423,3
66,1678222025.7334442,2
68,1678222025.733454,1
69,1678222025.733461,0
73,1678222026.735262,1
74,1678222026.7352839,0
75,1678222026.7354162,0
76,1678222026.735434,0
77,1678222027.739681,3
78,1678222027.739703,2
79,1678222027.739711,1
81,1678222027.739718,0
82,1678222028.7405398,1
83,1678222028.740562,0
84,1678222028.740588,0
85,1678222028.740601,0
89,1678222029.743205,1
93,1678222029.743226,0
94,1678222029.743253,0
95,1678222029.7433548,0
96,1678222030.7482932,2
97,1678222030.7483141,1
99,1678222030.748322,0
100,1678222030.7483451,0
103,1678222031.751016,0
104,1678222031.751132,0
105,1678222031.751171,0
106,1678222031.7511969,0
112,1678222032.751391,0
113,1678222032.751534,0
114,1678222032.751552,0
115,1678222032.75158,0
116,1678222033.753792,3
117,1678222033.753813,2
118,1678222033.753821,1
119,1678222033.753829,0
121,1678222034.755852,0
122,1678222034.755914,0
123,1678222034.7559302,0
124,1678222034.755947,0
129,1678222035.756279,1
130,1678222035.756289,0
131,1678222035.756347,0
132,1678222035.756358,0
135,1678222036.76036,1
136,1678222036.760383,0
137,1678222036.76052,0
138,1678222036.7605581,0
139,1678222037.7644658,1
141,1678222037.764489,0
142,1678222037.764597,0
143,1678222037.7646358,0
146,1678222038.769442,3
147,1678222038.769464,2
148,1678222038.769472,1
149,1678222038.76948,0
151,1678222039.773675,2
152,1678222039.7736971,1
154,1678222039.773706,0
155,1678222039.77381,0
156,1678222040.777756,4
157,1678222040.777778,3
158,1678222040.777786,2
159,1678222040.777793,1
161,1678222041.7819562,2
165,1678222041.7819781,1
166,1678222041.781986,0
167,1678222041.782092,0
168,1678222042.784885,3
170,1678222042.784894,2
171,1678222042.784897,1
173,1678222042.7849002,0
174,1678222043.7874482,3
176,1678222043.7874691,2
177,1678222043.787478,1
179,1678222043.787485,0
181,1678222044.7884958,1
183,1678222044.788519,0
184,1678222044.788623,0
185,1678222044.78864,0
187,1678222045.792236,3
188,1678222045.792258,2
189,1678222045.792267,1
190,1678222045.792274,0
192,1678222046.79608,2
193,1678222046.796095,1
196,1678222046.796101,0
197,1678222046.796204,0
199,1678222047.799144,3
200,1678222047.799165,2
201,1678222047.799173,1
202,1678222047.79918,0
205,1678222048.802034,2
206,1678222048.802057,1
208,1678222048.802065,0
209,1678222048.802172,0
212,1678222049.807006,1
214,1678222049.807028,0
215,1678222049.807054,0
216,1678222049.807175,0
218,1678222050.8113852,1
220,1678222050.8114061,0
221,1678222050.811778,4
222,1678222050.811805,3
223,1678222051.815556,2
224,1678222051.815577,1
225,1678222051.8155851,0
226,1678222051.815686,0
232,1678222052.816563,0
233,1678222052.8166778,0
234,1678222052.8167381,0
235,1678222052.816778,0
236,1678222053.819778,3
237,1678222053.819798,2
238,1678222053.8198059,1
239,1678222053.819814,0
243,1678222054.8231401,1
244,1678222054.823152,0
245,1678222054.823257,0
246,1678222054.823307,0
247,1678222055.826168,1
249,1678222055.826186,0
250,1678222055.826272,0
251,1678222055.826308,0
253,1678222056.830976,1
257,1678222056.830998,0
258,1678222056.831083,0
259,1678222056.83113,0
260,1678222057.833683,3
261,1678222057.8337018,2
262,1678222057.8337102,1
263,1678222057.833718,0
266,1678222058.836145,1
268,1678222058.836159,0
269,1678222058.836273,0
270,1678222058.8363001,0
271,1678222059.840978,1
275,1678222059.841001,0
276,1678222059.8410282,0
277,1678222059.841145,0
278,1678222060.846091,0
279,1678222060.846171,0
280,1678222060.846219,0
281,1678222060.8462489,0
284,1678222061.850765,2
285,1678222061.850782,1
287,1678222061.850789,0
288,1678222061.850862,0
293,1678222062.851804,0
294,1678222062.851945,0
295,1678222062.851978,0
296,1678222062.8522282,0
297,1678222063.856483,3
298,1678222063.856504,2
299,1678222063.856512,1
300,1678222063.856519,0
302,1678222064.856879,2
303,1678222064.856902,1
304,1678222064.8569112,0
305,1678222064.857024,0
306,1678222065.860213,1
307,1678222065.860234,0
308,1678222065.860319,0
309,1678222065.860366,0
313,1678222066.863497,3
315,1678222066.863519,2
316,1678222066.8635268,1
317,1678222066.8635352,0
318,1678222067.866715,4
319,1678222067.866737,3
320,1678222067.866745,2
322,1678222067.866752,1
323,1678222068.868248,4
325,1678222068.868271,3
326,1678222068.8682802,2
327,1678222068.868287,1
328,1678222069.873121,6
330,1678222069.873143,5
331,1678222069.873152,4
332,1678222069.873159,3
333,1678222070.875638,5
334,1678222070.875659,4
335,1678222070.875668,3
338,1678222070.875675,2
339,1678222071.878834,2
341,1678222071.878847,1
343,1678222071.8788512,0
344,1678222071.878908,0
349,1678222072.882008,1
353,1678222072.882028,0
354,1678222072.882154,0
355,1678222072.88219,0
356,1678222073.8868532,2
357,1678222073.8868742,1
359,1678222073.886883,0
360,1678222073.886971,0
362,1678222074.8893912,2
363,1678222074.889413,1
365,1678222074.8894222,0
366,1678222074.889445,0
368,1678222075.892543,1
370,1678222075.892559,0
371,1678222075.892839,0
372,1678222075.8930619,0
373,1678222076.894923,1
376,1678222076.894934,0
377,1678222076.8949828,0
378,1678222076.895007,0
381,1678222077.898976,0
382,1678222077.8990989,0
383,1678222077.899134,0
384,1678222077.899158,0
385,1678222078.900078,2
386,1678222078.9001,1
389,1678222078.900108,0
390,1678222078.900206,0
393,1678222079.902132,1
395,1678222079.902154,0
396,1678222079.902262,0
397,1678222079.902296,0
398,1678222080.905983,1
399,1678222080.9061,0
400,1678222080.906292,1
402,1678222080.9063208,0
